Trial,Id,ElapsedTime
105,Response,5124272.747008
105,Joystick,5124272.917024
105,Hit,5124272.917024
106,ITI,5124272.917024
106,Joystick,5124273.095008
106,Joystick,5124274.566016
106,Joystick,5124279.274016
106,Joystick,5124279.359008
106,Joystick,5124279.671008
106,Joystick,5124283.135008
106,Joystick,5124283.239008
106,Joystick,5124283.380032
106,Joystick,5124283.552032
106,Joystick,5124283.671008
106,NoGo,5124294.309024
106,Joystick,5124294.430016
107,ITI,5124300.440032
107,Go,5124305.169024
107,Response,5124305.292032
107,Joystick,5124305.322016
107,Hit,5124305.322016
108,ITI,5124305.322016
108,Joystick,5124306.935008
108,Joystick,5124308.402016
108,Joystick,5124308.619008
108,Joystick,5124308.752032
108,Go,5124311.215008
108,Response,5124311.339008
108,Joystick,5124311.363008
108,Hit,5124311.363008
109,ITI,5124311.363008
109,Joystick,5124312.357024
109,NoGo,5124316.434016
109,Response,5124316.556032
109,Timeout,5124316.754016
109,Joystick,5124316.768032
109,Joystick,5124316.914016
109,Joystick,5124322.197024
109,FalseAlarm,5124322.762016
110,ITI,5124322.764032
110,Joystick,5124322.865024
110,NoGo,5124327.627008
110,Response,5124327.743008
110,Timeout,5124328.831008
110,FalseAlarm,5124334.841024
111,ITI,5124334.844032
111,Go,5124339.347008
111,Response,5124339.461024
111,Timeout,5124340.799008
111,Joystick,5124342.484032
111,Miss,5124342.827008
112,ITI,5124342.829024
112,Go,5124348.870016
112,Response,5124348.992032
112,Joystick,5124349.080032
112,Hit,5124349.080032
113,ITI,5124349.080032
113,Joystick,5124352.310016
113,Joystick,5124353.018016
113,Go,5124358.055008
113,Response,5124358.179008
113,Joystick,5124358.265024
113,Hit,5124358.265024
114,ITI,5124358.265024
114,Joystick,5124358.470016
114,Joystick,5124359.171008
114,NoGo,5124365.633024
114,Joystick,5124365.747008
115,ITI,5124371.760032
115,NoGo,5124377.263008
115,Response,5124377.381024
115,Joystick,5124377.444032
115,CorrectRejection,5124379.384032
116,ITI,5124379.386016
116,Go,5124384.080032
116,Response,5124384.194016
116,Joystick,5124384.496032
116,Hit,5124384.496032
117,ITI,5124384.496032
117,Joystick,5124398.930016
117,Go,5124401.043008
117,Joystick,5124401.173024
117,Response,5124401.173024
117,Miss,5124403.182016
118,ITI,5124403.186016
118,Go,5124412.723008
118,Response,5124412.848032
118,Joystick,5124412.895008
118,Hit,5124412.895008
119,ITI,5124412.895008
119,Joystick,5124413.421024
119,Joystick,5124414.659008
119,Joystick,5124414.736032
119,Joystick,5124415.109024
119,Joystick,5124415.670016
119,Joystick,5124416.255008
119,Go,5124432.881024
119,Response,5124432.988032
119,Joystick,5124432.992032
119,Hit,5124432.992032
120,ITI,5124432.992032
120,Joystick,5124434.336032
120,Joystick,5124435.010016
120,Go,5124441.785024
120,Response,5124441.909024
120,Joystick,5124441.935008
120,Hit,5124441.935008
121,ITI,5124441.935008
121,Joystick,5124445.174016
121,Joystick,5124445.281024
121,Joystick,5124445.401024
121,Joystick,5124445.560032
121,Joystick,5124445.874016
121,Joystick,5124445.973024
121,Joystick,5124446.154016
121,Joystick,5124446.446016
121,Joystick,5124446.543008
121,Joystick,5124448.950016
121,Joystick,5124449.220032
121,Joystick,5124449.327008
121,Joystick,5124449.455008
121,Joystick,5124450.928032
121,Joystick,5124451.210016
121,Joystick,5124451.485024
121,Joystick,5124451.628032
121,Joystick,5124455.043008
121,Joystick,5124455.383008
121,Joystick,5124455.508032
121,Joystick,5124456.105024
121,Joystick,5124456.418016
121,Joystick,5124456.571008
121,Joystick,5124457.037024
121,Joystick,5124457.366016
121,Joystick,5124457.448032
121,Joystick,5124457.893024
121,Joystick,5124458.034016
121,Joystick,5124458.187008
121,Joystick,5124458.660032
121,Joystick,5124458.816032
121,Joystick,5124459.724032
121,Joystick,5124459.876032
121,Joystick,5124460.181024
121,Joystick,5124460.289024
121,Joystick,5124461.003008
121,Joystick,5124461.095008
121,Joystick,5124462.154016
121,Joystick,5124463.096032
121,Joystick,5124472.431008
121,Go,5124474.539008
121,Response,5124474.657024
121,Joystick,5124474.693024
121,Hit,5124474.693024
122,ITI,5124474.693024
122,Joystick,5124475.994016
122,Joystick,5124478.530016
122,Joystick,5124479.713024
122,Joystick,5124479.972032
122,Joystick,5124480.082016
122,Joystick,5124483.064032
122,Joystick,5124483.886016
122,Joystick,5124484.900032
122,Joystick,5124485.253024
122,Joystick,5124487.421024
122,Joystick,5124487.434016
122,Joystick,5124487.706016
122,Joystick,5124488.160032
122,Joystick,5124488.295008
122,Joystick,5124488.976032
122,Joystick,5124489.033024
122,Joystick,5124489.280032
122,Joystick,5124492.389024
122,Joystick,5124493.228032
122,Joystick,5124493.953024
122,Joystick,5124495.034016
122,Joystick,5124495.293024
122,Joystick,5124496.334016
122,Joystick,5124497.493024
122,Joystick,5124497.577024
122,Joystick,5124497.677024
122,Joystick,5124498.034016
122,Joystick,5124498.520032
122,Joystick,5124499.047008
122,Joystick,5124499.889024
122,Joystick,5124500.621024
122,NoGo,5124506.174016
122,Joystick,5124506.291008
123,ITI,5124512.300032
123,Go,5124517.467008
123,Joystick,5124517.563008
123,Response,5124517.563008
123,Joystick,5124517.622016
123,Hit,5124517.622016
124,ITI,5124517.622016
124,Joystick,5124517.947008
124,Joystick,5124518.254016
124,Joystick,5124518.393024
124,Joystick,5124518.496032
124,Joystick,5124518.692032
124,Joystick,5124518.802016
124,Joystick,5124519.309024
124,Joystick,5124519.404032
124,Joystick,5124519.597024
124,Joystick,5124520.361024
124,Joystick,5124520.448032
124,Joystick,5124520.519008
124,Joystick,5124521.731008
124,Joystick,5124523.575008
124,Joystick,5124525.080032
124,NoGo,5124527.562016
124,Response,5124527.686016
124,CorrectRejection,5124529.696032
125,ITI,5124529.699008
125,Go,5124535.336032
125,Response,5124535.450016
125,Joystick,5124535.550016
125,Hit,5124535.550016
126,ITI,5124535.550016
126,Joystick,5124535.639008
126,Joystick,5124536.139008
126,Go,5124540.734016
126,Response,5124540.841024
126,Joystick,5124541.226016
126,Hit,5124541.226016
127,ITI,5124541.226016
127,Go,5124547.253024
127,Response,5124547.373024
127,Joystick,5124547.394016
127,Hit,5124547.394016
128,ITI,5124547.394016
128,Go,5124552.075008
128,Joystick,5124552.157024
128,Response,5124552.157024
128,Miss,5124554.169024
129,ITI,5124554.172032
129,Joystick,5124574.542016
129,Joystick,5124576.360032
129,Joystick,5124576.646016
129,Joystick,5124579.759008
129,Go,5124582.636032
129,Response,5124582.761024
129,Joystick,5124582.975008
129,Hit,5124582.975008
130,ITI,5124582.975008
130,Joystick,5124584.818016
130,Joystick,5124584.959008
130,Joystick,5124585.085024
130,Joystick,5124585.431008
130,Joystick,5124585.518016
130,Joystick,5124586.019008
130,Joystick,5124588.333024
130,Go,5124591.855008
130,Response,5124591.978016
130,Joystick,5124592.199008
130,Hit,5124592.199008
131,ITI,5124592.199008
131,Go,5124599.433024
131,Response,5124599.556032
131,Joystick,5124599.587008
131,Hit,5124599.587008
132,ITI,5124599.587008
132,Go,5124647.510016
132,Response,5124647.631008
132,Joystick,5124648.037024
132,Hit,5124648.037024
133,ITI,5124648.037024
133,Joystick,5124648.142016
133,Joystick,5124657.653024
133,Go,5124660.109024
133,Response,5124660.225024
133,Miss,5124662.225024
134,ITI,5124662.228032
134,Joystick,5124667.106016
134,Go,5124670.162016
134,Response,5124670.287008
134,Joystick,5124670.384032
134,Hit,5124670.384032
135,ITI,5124670.384032
135,Joystick,5124670.886016
135,Go,5124675.469024
135,Response,5124675.583008
135,Joystick,5124675.604032
135,Hit,5124675.604032
136,ITI,5124675.604032
136,Go,5124680.895008
136,Response,5124681.021024
136,Joystick,5124681.137024
136,Hit,5124681.137024
137,ITI,5124681.137024
137,Joystick,5124684.771008
137,Joystick,5124685.316032
137,Joystick,5124685.909024
137,Joystick,5124686.181024
137,Joystick,5124686.291008
137,Joystick,5124686.424032
137,Joystick,5124687.431008
137,Joystick,5124688.073024
137,Joystick,5124699.002016
137,Joystick,5124699.357024
137,Joystick,5124700.026016
137,Go,5124703.645024
137,Response,5124703.769024
137,Joystick,5124703.887008
137,Hit,5124703.887008
138,ITI,5124703.887008
138,Joystick,5124704.494016
138,Joystick,5124704.622016
138,Joystick,5124704.725024
138,Joystick,5124704.809024
138,NoGo,5124711.815008
138,Response,5124711.941024
138,Joystick,5124712.008032
138,CorrectRejection,5124713.944032
139,ITI,5124713.947008
139,Go,5124720.659008
139,Response,5124720.783008
139,Joystick,5124720.852032
139,Hit,5124720.852032
140,ITI,5124720.852032
140,Joystick,5124721.524032
140,NoGo,5124725.565024
140,Response,5124725.689024
140,CorrectRejection,5124727.691008
141,ITI,5124727.693024
141,Go,5124732.940032
141,Response,5124733.064032
141,Joystick,5124733.080032
141,Hit,5124733.080032
142,ITI,5124733.080032
142,Joystick,5124736.439008
142,Go,5124740.002016
142,Joystick,5124740.094016
142,Response,5124740.094016
142,Miss,5124742.097024
143,ITI,5124742.100032
143,Go,5124747.742016
143,Joystick,5124747.835008
143,Response,5124747.835008
143,Joystick,5124747.869024
143,Hit,5124747.869024
144,ITI,5124747.869024
144,Joystick,5124750.044032
144,Joystick,5124750.860032
144,Joystick,5124751.367008
144,Joystick,5124751.800032
144,Joystick,5124754.769024
144,Joystick,5124756.913024
144,Joystick,5124757.416032
144,Joystick,5124757.751008
144,Joystick,5124758.103008
144,Go,5124762.643008
144,Response,5124762.767008
144,Joystick,5124762.816032
144,Hit,5124762.816032
145,ITI,5124762.816032
145,Joystick,5124764.709024
145,NoGo,5124771.823008
145,Joystick,5124771.920032
145,Joystick,5124774.265024
145,Joystick,5124774.477024
146,ITI,5124777.928032
146,Go,5124782.141024
146,Joystick,5124782.249024
146,Response,5124782.249024
146,Miss,5124784.249024
147,ITI,5124784.252032
147,NoGo,5124789.521024
147,Response,5124789.640032
147,CorrectRejection,5124791.642016
148,ITI,5124791.645024
148,NoGo,5124797.239008
148,Response,5124797.359008
148,CorrectRejection,5124799.373024
149,ITI,5124799.376032
149,Go,5124805.359008
149,Response,5124805.468032
149,Joystick,5124806.019008
149,Hit,5124806.019008
150,ITI,5124806.019008
150,Joystick,5124809.853024
150,Joystick,5124809.962016
150,Joystick,5124810.307008
150,Joystick,5124812.816032
150,Joystick,5124812.893024
150,Go,5124817.598016
150,Joystick,5124817.678016
150,Response,5124817.678016
150,Miss,5124819.679008
151,ITI,5124819.681024
151,Joystick,5124833.927008
151,Joystick,5124834.057024
151,Joystick,5124835.217024
151,Joystick,5124835.285024
151,Joystick,5124836.022016
151,Joystick,5124837.015008
151,Joystick,5124838.638016
151,Joystick,5124840.896032
151,Go,5124843.028032
151,Response,5124843.153024
151,Miss,5124845.158016
152,ITI,5124845.160032
152,Go,5124850.268032
152,Response,5124850.387008
152,Miss,5124852.386016
153,ITI,5124852.391008
153,NoGo,5124857.015008
153,Response,5124857.136032
153,Joystick,5124857.180032
153,CorrectRejection,5124859.138016
154,ITI,5124859.140032
154,Go,5124864.356032
154,Response,5124864.464032
154,Miss,5124866.465024
155,ITI,5124866.469024
155,Joystick,5124871.857024
155,Go,5124874.543008
155,Response,5124874.666016
155,Joystick,5124874.686016
155,Hit,5124874.686016
156,ITI,5124874.686016
156,Joystick,5124883.083008
156,Joystick,5124883.668032
156,Joystick,5124884.546016
156,Joystick,5124884.801024
156,Joystick,5124884.890016
156,Joystick,5124885.187008
156,Joystick,5124885.526016
156,Joystick,5124885.700032
156,Joystick,5124885.862016
156,Joystick,5124886.623008
156,Joystick,5124888.003008
156,Joystick,5124889.346016
156,Joystick,5124890.067008
156,Go,5124893.292032
156,Response,5124893.415008
156,Joystick,5124893.440032
156,Hit,5124893.440032
157,ITI,5124893.440032
157,Joystick,5124893.667008
157,Joystick,5124893.825024
157,Go,5124899.244032
157,Response,5124899.368032
157,Joystick,5124899.375008
157,Hit,5124899.375008
158,ITI,5124899.375008
158,Joystick,5124899.484032
158,Go,5124903.481024
158,Response,5124903.602016
158,Joystick,5124903.614016
158,Hit,5124903.614016
159,ITI,5124903.614016
159,Joystick,5124903.723008
159,Joystick,5124906.136032
159,Joystick,5124906.241024
159,Joystick,5124906.368032
159,Joystick,5124908.799008
159,Joystick,5124912.134016
159,Joystick,5124912.392032
159,Joystick,5124912.782016
159,Joystick,5124913.057024
159,Joystick,5124913.562016
159,Joystick,5124916.371008
159,Go,5124918.962016
159,Response,5124919.086016
159,Joystick,5124919.156032
159,Hit,5124919.156032
160,ITI,5124919.156032
160,Joystick,5124919.264032
160,NoGo,5124951.430016
160,Response,5124951.553024
160,Joystick,5124951.844032
160,CorrectRejection,5124953.552032
161,ITI,5124953.555008
161,Go,5124957.872032
161,Response,5124957.989024
161,Joystick,5124958.378016
161,Hit,5124958.378016
162,ITI,5124958.378016
162,NoGo,5124968.459008
162,Response,5124968.582016
162,Joystick,5124969.045024
162,Joystick,5124969.352032
162,CorrectRejection,5124970.592032
163,ITI,5124970.594016
163,Go,5124979.851008
163,Response,5124979.971008
163,Miss,5124981.972032
164,ITI,5124981.974016
164,NoGo,5124986.270016
164,Response,5124986.394016
164,Joystick,5124987.456032
164,Joystick,5124987.547008
164,Timeout,5124987.628032
164,Joystick,5124990.061024
164,FalseAlarm,5124993.628032
165,ITI,5124993.630016
165,Joystick,5124998.577024
165,Joystick,5124998.902016
165,Joystick,5124999.072032
165,Joystick,5124999.883008
165,Go,5125003.580032
165,Response,5125003.705024
165,Joystick,5125003.789024
165,Hit,5125003.789024
166,ITI,5125003.789024
166,Joystick,5125003.891008
166,Joystick,5125004.138016
166,Joystick,5125004.267008
166,Joystick,5125006.216032
166,NoGo,5125010.065024
166,Response,5125010.175008
166,CorrectRejection,5125012.175008
167,ITI,5125012.177024
167,Joystick,5125013.510016
167,Joystick,5125014.521024
167,Joystick,5125015.663008
167,NoGo,5125018.763008
167,Response,5125018.891008
167,CorrectRejection,5125020.907008
168,ITI,5125020.910016
168,Go,5125025.768032
168,Response,5125025.891008
168,Joystick,5125025.952032
168,Hit,5125025.952032
169,ITI,5125025.952032
169,Joystick,5125027.749024
169,Joystick,5125028.866016
169,Joystick,5125028.983008
169,Joystick,5125029.156032
169,Joystick,5125029.277024
169,Joystick,5125031.158016
169,Joystick,5125032.207008
169,Joystick,5125032.539008
169,Joystick,5125032.637024
169,Joystick,5125032.849024
169,Joystick,5125036.256032
169,Joystick,5125037.471008
169,Joystick,5125042.219008
169,Joystick,5125043.899008
169,Joystick,5125044.012032
169,Joystick,5125044.237024
169,Joystick,5125044.659008
169,Joystick,5125044.943008
169,Joystick,5125047.153024
169,Joystick,5125049.206016
169,Joystick,5125049.577024
169,Joystick,5125049.659008
169,Joystick,5125051.850016
169,Joystick,5125051.943008
169,Joystick,5125052.106016
169,Joystick,5125052.697024
169,Joystick,5125053.813024
169,Joystick,5125053.890016
169,Joystick,5125054.093024
169,Joystick,5125054.187008
169,Joystick,5125055.339008
169,Joystick,5125055.477024
169,Joystick,5125055.599008
169,Joystick,5125056.591008
169,Go,5125062.269024
169,Joystick,5125062.350016
169,Response,5125062.350016
169,Joystick,5125064.000032
169,Hit,5125064.000032
170,ITI,5125064.000032
170,Joystick,5125065.786016
170,Joystick,5125069.308032
170,Joystick,5125072.748032
170,Joystick,5125072.878016
170,Joystick,5125076.026016
170,Go,5125083.622016
170,Response,5125083.733024
170,Joystick,5125083.762016
170,Hit,5125083.762016
171,ITI,5125083.762016
171,Joystick,5125089.192032
171,Go,5125093.107008
171,Response,5125093.232032
171,Joystick,5125093.561024
171,Hit,5125093.561024
172,ITI,5125093.561024
172,Joystick,5125093.668032
172,Go,5125101.092032
172,Response,5125101.216032
172,Joystick,5125101.395008
172,Hit,5125101.395008
173,ITI,5125101.395008
173,Joystick,5125102.138016
173,Joystick,5125102.257024
173,Joystick,5125102.446016
173,Go,5125106.418016
173,Response,5125106.543008
173,Joystick,5125106.680032
173,Hit,5125106.680032
174,ITI,5125106.680032
174,Joystick,5125106.914016
174,Joystick,5125108.869024
174,Joystick,5125109.005024
174,Joystick,5125109.122016
174,Joystick,5125111.589024
174,Joystick,5125112.928032
174,Joystick,5125113.689024
174,NoGo,5125116.059008
174,Response,5125116.168032
174,CorrectRejection,5125118.168032
175,ITI,5125118.170016
175,Joystick,5125119.292032
175,NoGo,5125123.448032
175,Response,5125123.574016
175,CorrectRejection,5125125.582016
176,ITI,5125125.585024
176,NoGo,5125130.885024
176,Response,5125131.010016
176,CorrectRejection,5125133.022016
177,ITI,5125133.024032
177,Go,5125137.192032
177,Response,5125137.308032
177,Timeout,5125137.595008
177,Joystick,5125137.736032
177,Miss,5125139.607008
178,ITI,5125139.610016
178,Go,5125144.106016
178,Response,5125144.229024
178,Joystick,5125144.265024
178,Hit,5125144.265024
179,ITI,5125144.265024
179,Joystick,5125145.427008
179,Joystick,5125148.710016
179,Joystick,5125149.448032
179,Joystick,5125150.325024
179,Joystick,5125151.637024
179,Joystick,5125152.543008
179,Joystick,5125153.490016
179,Go,5125160.018016
179,Response,5125160.135008
179,Joystick,5125160.203008
179,Hit,5125160.203008
180,ITI,5125160.203008
180,NoGo,5125164.528032
180,Response,5125164.650016
180,CorrectRejection,5125166.658016
181,ITI,5125166.661024
181,NoGo,5125171.180032
181,Response,5125171.305024
181,CorrectRejection,5125173.306016
182,ITI,5125173.308032
182,Go,5125178.668032
182,Response,5125178.789024
182,Miss,5125180.790016
183,ITI,5125180.792032
183,NoGo,5125186.437024
183,Response,5125186.555008
183,Joystick,5125186.650016
183,CorrectRejection,5125188.555008
184,ITI,5125188.558016
184,NoGo,5125192.667008
184,Response,5125192.787008
184,CorrectRejection,5125194.799008
185,ITI,5125194.802016
185,Go,5125199.994016
185,Response,5125200.116032
185,Miss,5125202.117024
186,ITI,5125202.120032
186,Go,5125207.617024
186,Response,5125207.740032
186,Joystick,5125207.794016
186,Hit,5125207.794016
187,ITI,5125207.794016
187,Joystick,5125207.951008
187,Joystick,5125208.081024
187,Joystick,5125208.201024
187,Joystick,5125208.643008
187,Joystick,5125209.616032
187,Go,5125212.945024
187,Response,5125213.069024
187,Joystick,5125213.142016
187,Hit,5125213.142016
188,ITI,5125213.142016
188,Joystick,5125215.977024
188,Joystick,5125216.127008
188,Joystick,5125216.267008
188,Joystick,5125217.968032
188,Joystick,5125218.429024
188,Joystick,5125218.560032
188,Joystick,5125218.685024
188,Go,5125221.616032
188,Joystick,5125221.714016
188,Response,5125221.714016
188,Miss,5125223.715008
189,ITI,5125223.718016
189,Joystick,5125229.679008
189,Joystick,5125230.290016
189,Joystick,5125230.769024
189,Joystick,5125231.472032
189,Joystick,5125233.586016
189,Joystick,5125234.466016
189,Joystick,5125236.174016
189,Joystick,5125236.223008
189,Joystick,5125236.417024
189,NoGo,5125239.191008
189,Response,5125239.302016
189,CorrectRejection,5125241.303008
190,ITI,5125241.305024
190,NoGo,5125245.960032
190,Response,5125246.082016
190,CorrectRejection,5125248.084032
191,ITI,5125248.086016
191,NoGo,5125253.567008
191,Response,5125253.691008
191,CorrectRejection,5125255.706016
192,ITI,5125255.710016
192,Go,5125260.644032
192,Response,5125260.769024
192,Joystick,5125261.189024
192,Hit,5125261.189024
193,ITI,5125261.189024
193,Joystick,5125264.496032
193,Joystick,5125265.150016
193,Joystick,5125265.303008
193,Joystick,5125267.134016
193,Go,5125269.395008
193,Response,5125269.518016
193,Miss,5125271.534016
194,ITI,5125271.537024
194,Go,5125277.380032
194,Response,5125277.502016
194,Miss,5125279.502016
195,ITI,5125279.505024
195,Go,5125284.596032
195,Joystick,5125284.711008
195,Response,5125284.711008
195,Joystick,5125284.765024
195,Hit,5125284.765024
196,ITI,5125284.765024
196,Joystick,5125286.868032
196,Joystick,5125287.846016
196,Go,5125290.454016
196,Response,5125290.579008
196,Joystick,5125290.610016
196,Hit,5125290.610016
197,ITI,5125290.610016
197,Joystick,5125293.316032
197,Joystick,5125293.396032
197,Joystick,5125293.693024
197,Go,5125299.331008
197,Joystick,5125299.428032
197,Response,5125299.428032
197,Joystick,5125300.120032
197,Hit,5125300.120032
198,ITI,5125300.120032
198,Joystick,5125301.678016
198,Joystick,5125302.033024
198,Joystick,5125302.417024
198,Joystick,5125302.518016
198,Joystick,5125308.799008
198,Joystick,5125309.274016
198,Joystick,5125309.761024
198,Joystick,5125310.356032
198,Go,5125313.691008
198,Joystick,5125313.776032
198,Response,5125313.776032
198,Miss,5125315.785024
199,ITI,5125315.787008
199,NoGo,5125321.567008
199,Response,5125321.687008
199,CorrectRejection,5125323.688032
200,ITI,5125323.691008
200,NoGo,5125328.390016
200,Response,5125328.499008
200,Joystick,5125328.563008
200,CorrectRejection,5125330.499008
201,ITI,5125330.501024
201,Go,5125335.579008
201,Response,5125335.702016
201,Joystick,5125335.749024
201,Hit,5125335.749024
202,ITI,5125335.749024
202,Joystick,5125338.146016
202,Go,5125344.530016
202,Response,5125344.656032
202,Joystick,5125344.701024
202,Hit,5125344.701024
203,ITI,5125344.701024
203,Joystick,5125346.892032
203,Joystick,5125347.004032
203,Go,5125352.487008
203,Joystick,5125352.570016
203,Response,5125352.570016
203,Miss,5125354.571008
204,ITI,5125354.573024
204,Go,5125361.363008
204,Joystick,5125361.445024
204,Response,5125361.445024
204,Joystick,5125361.498016
204,Hit,5125361.498016
205,ITI,5125361.498016
205,Joystick,5125363.186016
205,Joystick,5125364.232032
205,Joystick,5125364.745024
205,Joystick,5125368.446016
205,Joystick,5125368.719008
205,Go,5125372.484032
205,Joystick,5125372.571008
205,Response,5125372.571008
205,Miss,5125374.577024
206,ITI,5125374.580032
206,Joystick,5125375.646016
206,Joystick,5125376.040032
206,Joystick,5125376.534016
206,Joystick,5125377.503008
206,Joystick,5125377.639008
206,Go,5125380.200032
206,Response,5125380.324032
206,Joystick,5125380.409024
206,Hit,5125380.409024
207,ITI,5125380.409024
207,Joystick,5125381.121024
207,Joystick,5125381.247008
207,Joystick,5125381.380032
207,Joystick,5125381.671008
207,Joystick,5125381.967008
207,Joystick,5125382.277024
207,Joystick,5125382.428032
207,Joystick,5125384.798016
207,Joystick,5125385.091008
207,Joystick,5125385.211008
207,Go,5125389.950016
207,Joystick,5125390.049024
207,Response,5125390.049024
207,Miss,5125392.061024
208,ITI,5125392.064032
208,Go,5125397.669024
208,Joystick,5125397.787008
208,Response,5125397.787008
208,Miss,5125399.787008
209,ITI,5125399.789024
209,Joystick,5125409.076032
209,Go,5125411.448032
209,Response,5125411.572032
209,Joystick,5125411.648032
209,Hit,5125411.648032
210,ITI,5125411.648032
210,Joystick,5125412.211008
210,Joystick,5125412.346016
210,Joystick,5125412.479008
210,Joystick,5125417.179008
210,NoGo,5125420.563008
210,Response,5125420.682016
210,Joystick,5125420.724032
210,CorrectRejection,5125422.683008
211,ITI,5125422.686016
211,Go,5125428.603008
211,Response,5125428.713024
211,Joystick,5125428.765024
211,Hit,5125428.765024
212,ITI,5125428.765024
212,Joystick,5125428.881024
212,Go,5125433.027008
212,Joystick,5125433.118016
212,Response,5125433.118016
212,Joystick,5125433.168032
212,Hit,5125433.168032
213,ITI,5125433.168032
213,Joystick,5125434.004032
213,Go,5125438.477024
213,Response,5125438.602016
213,Joystick,5125438.618016
213,Hit,5125438.618016
214,ITI,5125438.618016
214,Go,5125443.840032
214,Response,5125443.963008
214,Joystick,5125443.970016
214,Hit,5125443.970016
215,ITI,5125443.970016
215,Joystick,5125446.194016
215,Joystick,5125446.322016
215,Joystick,5125446.464032
215,Joystick,5125446.578016
215,Joystick,5125449.569024
215,Joystick,5125449.931008
215,Joystick,5125453.862016
215,Joystick,5125453.956032
215,Go,5125456.119008
215,Joystick,5125456.206016
215,Response,5125456.206016
215,Miss,5125458.212032
216,ITI,5125458.215008
216,Go,5125462.981024
216,Response,5125463.101024
216,Joystick,5125463.109024
216,Hit,5125463.109024
217,ITI,5125463.109024
217,Joystick,5125465.141024
217,Joystick,5125466.068032
217,Joystick,5125466.172032
217,Joystick,5125466.387008
217,Joystick,5125466.513024
217,Joystick,5125466.801024
217,Joystick,5125467.111008
217,Joystick,5125467.419008
217,Joystick,5125467.530016
217,Joystick,5125467.736032
217,Joystick,5125467.835008
217,Joystick,5125471.942016
217,Joystick,5125472.649024
217,Joystick,5125473.955008
217,Joystick,5125474.038016
217,Joystick,5125474.606016
217,NoGo,5125481.022016
217,Joystick,5125481.104032
217,Joystick,5125481.152032
217,Joystick,5125484.909024
218,ITI,5125487.120032
218,Go,5125492.835008
218,Response,5125492.960032
218,Joystick,5125493.025024
218,Hit,5125493.025024
219,ITI,5125493.025024
219,Go,5125498.445024
219,Response,5125498.567008
219,Joystick,5125498.737024
219,Hit,5125498.737024
220,ITI,5125498.737024
220,Joystick,5125498.849024
220,Go,5125505.445024
220,Response,5125505.568032
220,Joystick,5125505.662016
220,Hit,5125505.662016
221,ITI,5125505.662016
221,Joystick,5125506.181024
221,Joystick,5125506.283008
221,Joystick,5125506.438016
221,Joystick,5125506.703008
221,Joystick,5125507.457024
221,Joystick,5125507.611008
221,Joystick,5125507.835008
221,Go,5125510.691008
221,Response,5125510.817024
221,Joystick,5125510.862016
221,Hit,5125510.862016
222,ITI,5125510.862016
222,Joystick,5125510.967008
222,Joystick,5125511.116032
222,Go,5125520.521024
222,Response,5125520.645024
222,Joystick,5125520.762016
222,Hit,5125520.762016
223,ITI,5125520.762016
223,Go,5125526.281024
223,Response,5125526.410016
223,Joystick,5125526.928032
223,Hit,5125526.928032
224,ITI,5125526.928032
224,Joystick,5125527.068032
224,Go,5125536.397024
224,Response,5125536.519008
224,Joystick,5125536.733024
224,Hit,5125536.733024
225,ITI,5125536.733024
225,Joystick,5125537.363008
225,Go,5125543.237024
225,Response,5125543.347008
225,Joystick,5125543.580032
225,Hit,5125543.580032
226,ITI,5125543.580032
226,Joystick,5125543.678016
226,Joystick,5125548.389024
226,Joystick,5125548.915008
226,Joystick,5125549.547008
226,Joystick,5125551.080032
226,Joystick,5125553.255008
226,Joystick,5125553.673024
226,Joystick,5125554.603008
226,Joystick,5125554.702016
226,Joystick,5125554.876032
226,Joystick,5125554.978016
226,Joystick,5125556.045024
226,Joystick,5125557.675008
226,Joystick,5125557.870016
226,Joystick,5125560.834016
226,NoGo,5125564.411008
226,Joystick,5125564.521024
227,ITI,5125570.535008
227,Joystick,5125573.217024
227,Go,5125581.954016
227,Response,5125582.063008
227,Joystick,5125582.084032
227,Hit,5125582.084032
228,ITI,5125582.084032
228,Joystick,5125582.982016
228,Joystick,5125583.283008
228,Joystick,5125583.529024
228,Joystick,5125583.867008
228,Joystick,5125587.613024
228,Joystick,5125588.751008
228,Joystick,5125588.965024
228,Go,5125592.515008
228,Response,5125592.640032
228,Joystick,5125592.656032
228,Hit,5125592.656032
229,ITI,5125592.656032
229,Joystick,5125593.452032
229,Joystick,5125593.557024
229,Joystick,5125593.773024
229,Joystick,5125593.904032
229,Joystick,5125594.051008
229,Joystick,5125594.215008
229,Go,5125597.796032
229,Response,5125597.921024
229,Joystick,5125597.956032
229,Hit,5125597.956032
230,ITI,5125597.956032
230,Joystick,5125598.181024
230,Go,5125603.515008
230,Response,5125603.641024
230,Joystick,5125603.647008
230,Hit,5125603.647008
231,ITI,5125603.647008
231,Joystick,5125604.883008
231,Joystick,5125605.579008
231,Joystick,5125606.193024
231,Go,5125611.109024
231,Response,5125611.233024
231,Miss,5125613.235008
232,ITI,5125613.237024
232,Go,5125618.986016
232,Response,5125619.109024
232,Joystick,5125619.135008
232,Hit,5125619.135008
233,ITI,5125619.135008
233,Go,5125626.892032
233,Joystick,5125626.995008
233,Response,5125626.995008
233,Joystick,5125627.056032
233,Hit,5125627.056032
234,ITI,5125627.056032
234,Go,5125632.554016
234,Response,5125632.685024
234,Joystick,5125633.240032
234,Hit,5125633.240032
235,ITI,5125633.240032
